date,order_id,region,category,product,quantity,revenue,cost,margin
2024-05-25,ORD-20240525-4241,Cape Town,Fashion,T-shirt,1,1080.69,546.24,534.45
2024-05-25,ORD-20240525-9532,Cape Town,Electronics,Headphones,5,99076.17,74398.54,24677.63
2024-05-25,ORD-20240525-7959,Pretoria,Electronics,Laptop,2,24104.85,15157.41,8947.44
2024-05-25,ORD-20240525-1335,Johannesburg,Fashion,Sneakers,3,1081.38,546.17,535.21
2024-05-25,ORD-20240525-7130,Johannesburg,Electronics,Headphones,5,32107.62,21103.94,11003.68
2024-05-25,ORD-20240525-8783,Durban,Home,Lamp,4,6142.31,3435.4,2706.91
2024-05-25,ORD-20240525-8887,Pretoria,Electronics,Headphones,3,17800.43,9044.04,8756.39
2024-05-26,ORD-20240526-2675,Johannesburg,Fashion,Jacket,2,3582.71,2680.97,901.74
2024-05-26,ORD-20240526-8838,Durban,Electronics,Phone,4,38493.36,30136.95,8356.41
2024-05-26,ORD-20240526-8970,Cape Town,Electronics,Smartwatch,2,15711.83,12065.0,3646.83
2024-05-26,ORD-20240526-3159,Durban,Home,Sofa,2,12943.49,7212.24,5731.25
2024-05-26,ORD-20240526-6499,Pretoria,Home,Table,5,8408.31,4863.46,3544.85
2024-05-27,ORD-20240527-1362,Durban,Home,Chair,3,8011.73,5946.58,2065.15
2024-05-27,ORD-20240527-9827,Pretoria,Home,Chair,4,30715.03,20987.89,9727.14
2024-05-27,ORD-20240527-5312,Pretoria,Electronics,Laptop,3,45532.27,25774.84,19757.43
2024-05-27,ORD-20240527-6967,Durban,Home,Table,2,11847.92,7414.68,4433.24
2024-05-27,ORD-20240527-3039,Cape Town,Home,Lamp,5,19718.16,13391.41,6326.75
2024-05-27,ORD-20240527-2656,Johannesburg,Home,Chair,5,12022.32,8931.39,3090.93
2024-05-27,ORD-20240527-4501,Johannesburg,Fashion,T-shirt,1,1661.29,1213.39,447.9
2024-05-27,ORD-20240527-3427,Johannesburg,Groceries,Milk,2,436.21,314.34,121.87
2024-05-27,ORD-20240527-9614,Pretoria,Fashion,T-shirt,3,1130.91,632.96,497.95
2024-05-28,ORD-20240528-7947,Durban,Electronics,Laptop,3,55828.76,29929.78,25898.98
2024-05-28,ORD-20240528-6113,Durban,Groceries,Eggs,2,187.86,113.32,74.54
2024-05-28,ORD-20240528-1618,Johannesburg,Home,Lamp,2,12742.37,6710.5,6031.87
2024-05-28,ORD-20240528-9621,Johannesburg,Fashion,Jeans,3,4008.53,2059.02,1949.51
2024-05-28,ORD-20240528-8978,Cape Town,Home,Chair,2,9236.15,7036.18,2199.97
2024-05-28,ORD-20240528-3826,Durban,Fashion,Sneakers,5,6176.91,3124.64,3052.27
2024-05-29,ORD-20240529-4729,Cape Town,Electronics,Phone,2,13849.99,9018.7,4831.29
2024-05-29,ORD-20240529-5429,Durban,Groceries,Coffee,5,1105.7,649.94,455.76
2024-05-29,ORD-20240529-7523,Pretoria,Home,Sofa,4,9171.08,6310.03,2861.05
2024-05-29,ORD-20240529-5408,Pretoria,Electronics,Phone,4,9739.3,7501.53,2237.77
2024-05-29,ORD-20240529-2639,Pretoria,Electronics,Smartwatch,2,5101.87,3189.24,1912.63
2024-05-29,ORD-20240529-9920,Cape Town,Electronics,Smartwatch,1,5658.33,3950.04,1708.29
2024-05-29,ORD-20240529-9951,Johannesburg,Groceries,Eggs,2,407.73,233.89,173.84
2024-05-30,ORD-20240530-7345,Pretoria,Home,Sofa,2,12275.32,8752.3,3523.02
2024-05-30,ORD-20240530-1062,Cape Town,Home,Sofa,1,4900.43,3682.82,1217.61
2024-05-30,ORD-20240530-6400,Johannesburg,Home,Chair,1,5931.82,3705.55,2226.27
2024-05-30,ORD-20240530-4806,Pretoria,Groceries,Eggs,4,516.28,367.22,149.06
2024-05-30,ORD-20240530-5275,Pretoria,Fashion,Jacket,2,1606.8,1244.41,362.39
2024-05-30,ORD-20240530-7952,Johannesburg,Fashion,T-shirt,5,7860.05,4166.33,3693.72
2024-05-30,ORD-20240530-3802,Johannesburg,Electronics,Laptop,1,14847.84,8820.79,6027.05
2024-05-30,ORD-20240530-5005,Johannesburg,Electronics,Laptop,4,63014.04,39837.02,23177.02
2024-05-30,ORD-20240530-1385,Johannesburg,Fashion,T-shirt,1,280.34,213.54,66.8
2024-05-31,ORD-20240531-1713,Pretoria,Groceries,Milk,4,201.43,102.36,99.07
2024-05-31,ORD-20240531-6075,Johannesburg,Home,Sofa,4,15216.46,11062.97,4153.49
2024-05-31,ORD-20240531-9396,Pretoria,Electronics,Headphones,3,38482.22,24172.89,14309.33
2024-05-31,ORD-20240531-3212,Durban,Electronics,Laptop,4,50612.08,33405.38,17206.7
2024-05-31,ORD-20240531-7761,Cape Town,Electronics,Laptop,5,55026.68,32289.02,22737.66
2024-05-31,ORD-20240531-4856,Durban,Fashion,Jacket,4,7179.2,5249.96,1929.24
2024-05-31,ORD-20240531-9452,Johannesburg,Fashion,Jacket,3,3088.95,2216.48,872.47
2024-05-31,ORD-20240531-9259,Pretoria,Home,Sofa,2,11431.66,6512.27,4919.39
2024-06-01,ORD-20240601-4305,Johannesburg,Fashion,T-shirt,5,2209.06,1673.01,536.05
2024-06-01,ORD-20240601-4662,Johannesburg,Groceries,Coffee,3,377.97,272.67,105.3
2024-06-01,ORD-20240601-7134,Cape Town,Home,Table,4,9858.94,7871.29,1987.65
2024-06-01,ORD-20240601-4993,Pretoria,Home,Chair,1,4144.57,2497.57,1647.0
2024-06-01,ORD-20240601-8199,Pretoria,Electronics,Headphones,2,33377.92,25924.78,7453.14
2024-06-01,ORD-20240601-7311,Durban,Groceries,Bread,2,290.61,209.0,81.61
2024-06-01,ORD-20240601-3821,Cape Town,Electronics,Smartwatch,3,23213.62,13233.05,9980.57
2024-06-02,ORD-20240602-8805,Johannesburg,Fashion,Jeans,1,514.23,262.87,251.36
2024-06-02,ORD-20240602-9379,Cape Town,Fashion,Jacket,4,5596.36,3303.49,2292.87
2024-06-02,ORD-20240602-2661,Johannesburg,Electronics,Phone,2,32059.81,18910.81,13149.0
2024-06-02,ORD-20240602-9384,Cape Town,Fashion,T-shirt,1,919.16,606.98,312.18
2024-06-02,ORD-20240602-4851,Cape Town,Home,Chair,4,29292.24,21423.73,7868.51
2024-06-02,ORD-20240602-7449,Johannesburg,Fashion,Sneakers,3,3703.75,2865.78,837.97
2024-06-02,ORD-20240602-8794,Pretoria,Groceries,Eggs,3,395.11,205.94,189.17
2024-06-02,ORD-20240602-8432,Durban,Electronics,Headphones,3,52625.32,27792.93,24832.39
2024-06-03,ORD-20240603-5728,Pretoria,Home,Table,1,1457.75,1051.2,406.55
2024-06-03,ORD-20240603-9280,Durban,Fashion,T-shirt,3,871.17,692.35,178.82
2024-06-03,ORD-20240603-1405,Durban,Electronics,Phone,4,71868.06,40855.9,31012.16
2024-06-03,ORD-20240603-2588,Pretoria,Fashion,Jeans,1,421.27,262.87,158.4
2024-06-03,ORD-20240603-5590,Johannesburg,Fashion,Jeans,2,825.03,630.16,194.87
2024-06-03,ORD-20240603-2426,Durban,Electronics,Laptop,3,49173.27,31559.84,17613.43
2024-06-03,ORD-20240603-5664,Cape Town,Fashion,Sneakers,4,1641.67,857.33,784.34
2024-06-03,ORD-20240603-8152,Durban,Electronics,Laptop,1,2670.52,1856.72,813.8
2024-06-04,ORD-20240604-7074,Pretoria,Electronics,Phone,5,90051.6,71353.29,18698.31
2024-06-04,ORD-20240604-2813,Pretoria,Home,Sofa,3,22795.42,17334.45,5460.97
2024-06-04,ORD-20240604-8910,Cape Town,Groceries,Coffee,5,903.55,663.31,240.24
2024-06-04,ORD-20240604-4528,Durban,Groceries,Milk,1,120.68,89.54,31.14
2024-06-04,ORD-20240604-6528,Durban,Home,Table,3,11046.65,7931.21,3115.44
2024-06-04,ORD-20240604-4160,Durban,Home,Lamp,5,15059.89,10081.7,4978.19
2024-06-04,ORD-20240604-4138,Pretoria,Groceries,Eggs,1,95.9,73.66,22.24
2024-06-04,ORD-20240604-7760,Pretoria,Fashion,Jeans,5,1786.78,1203.51,583.27
2024-06-04,ORD-20240604-4546,Durban,Electronics,Phone,4,28103.22,14459.76,13643.46
2024-06-04,ORD-20240604-7166,Cape Town,Fashion,Sneakers,1,1321.28,963.4,357.88
2024-06-04,ORD-20240604-9053,Johannesburg,Home,Lamp,4,7584.08,3868.04,3716.04
2024-06-05,ORD-20240605-8732,Pretoria,Groceries,Bread,1,40.13,21.97,18.16
2024-06-05,ORD-20240605-7911,Pretoria,Home,Table,3,8134.94,5940.66,2194.28
2024-06-05,ORD-20240605-3258,Johannesburg,Electronics,Smartwatch,1,4065.93,2767.11,1298.82
2024-06-05,ORD-20240605-5044,Pretoria,Groceries,Bread,4,347.49,220.08,127.41
2024-06-05,ORD-20240605-7129,Pretoria,Groceries,Coffee,4,696.02,468.05,227.97
2024-06-05,ORD-20240605-1709,Johannesburg,Fashion,T-shirt,4,1267.39,637.49,629.9
2024-06-05,ORD-20240605-2354,Durban,Home,Chair,4,27164.12,19658.9,7505.22
2024-06-05,ORD-20240605-1240,Pretoria,Fashion,Jacket,1,1521.51,811.62,709.89
2024-06-06,ORD-20240606-2545,Cape Town,Fashion,Jacket,5,1153.04,893.25,259.79
2024-06-06,ORD-20240606-9214,Cape Town,Groceries,Eggs,1,77.39,58.69,18.7
2024-06-06,ORD-20240606-3917,Cape Town,Home,Table,4,7241.75,4020.21,3221.54
2024-06-06,ORD-20240606-3130,Johannesburg,Home,Chair,2,9919.87,7422.18,2497.69
2024-06-06,ORD-20240606-2550,Pretoria,Groceries,Milk,5,989.43,555.6,433.83
2024-06-06,ORD-20240606-1586,Pretoria,Electronics,Smartwatch,1,16750.02,8852.5,7897.52
2024-06-06,ORD-20240606-4987,Cape Town,Fashion,Sneakers,2,1605.37,1032.39,572.98
2024-06-06,ORD-20240606-7989,Pretoria,Groceries,Bread,4,1166.61,702.07,464.54
2024-06-06,ORD-20240606-3038,Cape Town,Fashion,Sneakers,1,812.59,448.77,363.82
2024-06-06,ORD-20240606-3537,Johannesburg,Fashion,Sneakers,2,3059.79,1569.37,1490.42
2024-06-07,ORD-20240607-5554,Johannesburg,Fashion,Jeans,1,378.35,202.74,175.61
2024-06-07,ORD-20240607-3016,Durban,Home,Chair,2,5264.65,4209.21,1055.44
2024-06-07,ORD-20240607-5939,Cape Town,Electronics,Smartwatch,5,95405.46,49720.25,45685.21
2024-06-07,ORD-20240607-5141,Johannesburg,Fashion,Jeans,3,3830.66,2021.82,1808.84
2024-06-07,ORD-20240607-9091,Cape Town,Electronics,Headphones,3,46743.62,25363.98,21379.64
2024-06-07,ORD-20240607-6888,Cape Town,Home,Sofa,2,9600.81,6534.8,3066.01
2024-06-07,ORD-20240607-9992,Cape Town,Fashion,Jeans,5,4540.11,3155.91,1384.2
2024-06-07,ORD-20240607-8168,Cape Town,Fashion,Jeans,1,239.6,132.52,107.08
2024-06-08,ORD-20240608-6001,Pretoria,Home,Table,2,15954.39,11978.75,3975.64
2024-06-08,ORD-20240608-4088,Johannesburg,Fashion,Sneakers,1,1760.21,1319.8,440.41
2024-06-08,ORD-20240608-2799,Johannesburg,Fashion,Jacket,4,873.25,609.09,264.16
2024-06-08,ORD-20240608-8353,Johannesburg,Electronics,Headphones,5,96728.33,71394.86,25333.47
2024-06-08,ORD-20240608-1835,Johannesburg,Groceries,Milk,1,256.51,143.37,113.14
2024-06-08,ORD-20240608-8979,Pretoria,Home,Sofa,4,25360.87,13097.98,12262.89
2024-06-09,ORD-20240609-9761,Johannesburg,Fashion,Jacket,1,1291.17,722.55,568.62
2024-06-09,ORD-20240609-7187,Durban,Groceries,Milk,1,118.12,83.37,34.75
2024-06-09,ORD-20240609-1176,Pretoria,Electronics,Phone,4,77930.16,45422.88,32507.28
2024-06-09,ORD-20240609-3764,Cape Town,Fashion,T-shirt,1,1325.07,777.15,547.92
2024-06-09,ORD-20240609-3807,Durban,Home,Lamp,2,11475.32,8116.57,3358.75
2024-06-09,ORD-20240609-4088,Pretoria,Groceries,Bread,5,1075.7,756.37,319.33
2024-06-09,ORD-20240609-3877,Cape Town,Groceries,Bread,5,767.27,449.71,317.56
2024-06-09,ORD-20240609-3864,Cape Town,Fashion,T-shirt,2,1598.99,1161.52,437.47
2024-06-09,ORD-20240609-1469,Durban,Fashion,Sneakers,1,1562.07,862.65,699.42
2024-06-09,ORD-20240609-9881,Pretoria,Electronics,Phone,2,28398.53,17464.35,10934.18
2024-06-09,ORD-20240609-3690,Johannesburg,Fashion,Jeans,2,2939.43,2158.01,781.42
2024-06-10,ORD-20240610-9071,Cape Town,Groceries,Milk,3,199.17,118.32,80.85
2024-06-10,ORD-20240610-3301,Johannesburg,Groceries,Eggs,5,885.43,584.47,300.96
2024-06-10,ORD-20240610-4740,Pretoria,Groceries,Bread,3,847.94,458.45,389.49
2024-06-10,ORD-20240610-6592,Johannesburg,Groceries,Milk,4,583.31,347.34,235.97
2024-06-10,ORD-20240610-8324,Durban,Electronics,Headphones,1,14198.15,7331.43,6866.72
2024-06-10,ORD-20240610-9219,Johannesburg,Electronics,Phone,3,58154.6,38556.36,19598.24
2024-06-10,ORD-20240610-4326,Durban,Home,Lamp,2,13879.4,10654.33,3225.07
2024-06-10,ORD-20240610-1539,Johannesburg,Home,Table,2,6071.66,4348.63,1723.03
2024-06-11,ORD-20240611-8801,Johannesburg,Groceries,Milk,1,242.89,193.82,49.07
2024-06-11,ORD-20240611-9669,Cape Town,Electronics,Smartwatch,2,9132.89,4738.94,4393.95
2024-06-11,ORD-20240611-4843,Durban,Groceries,Eggs,4,297.02,162.05,134.97
2024-06-11,ORD-20240611-6062,Pretoria,Home,Table,4,12763.87,7005.87,5758.0
2024-06-11,ORD-20240611-7915,Durban,Electronics,Headphones,1,13601.73,9266.42,4335.31
2024-06-11,ORD-20240611-9424,Johannesburg,Home,Sofa,3,14410.09,11249.62,3160.47
2024-06-11,ORD-20240611-2065,Pretoria,Groceries,Milk,5,1337.39,792.17,545.22
2024-06-11,ORD-20240611-5677,Durban,Fashion,Jeans,4,5198.78,3437.56,1761.22
2024-06-11,ORD-20240611-8812,Pretoria,Groceries,Milk,5,565.32,415.15,150.17
2024-06-12,ORD-20240612-4033,Pretoria,Electronics,Headphones,4,17240.9,12758.64,4482.26
2024-06-12,ORD-20240612-9717,Cape Town,Electronics,Phone,2,8461.59,4583.48,3878.11
2024-06-12,ORD-20240612-3785,Pretoria,Groceries,Coffee,2,428.72,228.32,200.4
2024-06-12,ORD-20240612-5624,Durban,Fashion,Jacket,5,1371.65,1033.6,338.05
2024-06-12,ORD-20240612-7823,Durban,Home,Lamp,3,20922.04,11048.3,9873.74
2024-06-12,ORD-20240612-8136,Cape Town,Electronics,Smartwatch,1,1047.08,802.95,244.13
2024-06-12,ORD-20240612-6016,Cape Town,Electronics,Phone,4,67843.59,38429.59,29414.0
2024-06-12,ORD-20240612-6675,Johannesburg,Electronics,Phone,3,25141.62,18534.25,6607.37
2024-06-12,ORD-20240612-2050,Johannesburg,Electronics,Smartwatch,1,6913.3,3528.53,3384.77
2024-06-12,ORD-20240612-4098,Durban,Electronics,Laptop,3,2515.99,1353.4,1162.59
2024-06-13,ORD-20240613-9800,Cape Town,Electronics,Phone,4,12759.78,6893.89,5865.89
2024-06-13,ORD-20240613-6943,Pretoria,Groceries,Milk,4,195.31,154.27,41.04
2024-06-13,ORD-20240613-2003,Durban,Home,Sofa,1,2873.74,1481.72,1392.02
2024-06-13,ORD-20240613-6837,Johannesburg,Fashion,Jacket,1,1415.79,717.51,698.28
2024-06-13,ORD-20240613-2688,Pretoria,Fashion,Jacket,3,4809.34,3676.27,1133.07
2024-06-13,ORD-20240613-5442,Pretoria,Groceries,Milk,3,175.91,98.16,77.75
2024-06-13,ORD-20240613-8557,Pretoria,Fashion,T-shirt,5,6057.51,3914.54,2142.97
2024-06-13,ORD-20240613-1491,Cape Town,Home,Chair,4,29069.84,15914.63,13155.21
2024-06-13,ORD-20240613-9417,Johannesburg,Groceries,Milk,4,205.53,116.23,89.3
2024-06-13,ORD-20240613-3036,Durban,Electronics,Smartwatch,4,76679.82,40066.81,36613.01
2024-06-13,ORD-20240613-5134,Johannesburg,Electronics,Headphones,1,9701.55,6595.77,3105.78
2024-06-14,ORD-20240614-8254,Johannesburg,Groceries,Coffee,1,193.43,131.51,61.92
2024-06-14,ORD-20240614-5463,Pretoria,Home,Table,4,24137.49,13884.49,10253.0
2024-06-14,ORD-20240614-3961,Johannesburg,Electronics,Laptop,2,19311.53,13464.89,5846.64
2024-06-14,ORD-20240614-7048,Johannesburg,Fashion,Jacket,4,3398.18,2505.85,892.33
2024-06-14,ORD-20240614-9481,Pretoria,Home,Sofa,2,2713.14,1823.45,889.69
2024-06-14,ORD-20240614-9311,Pretoria,Electronics,Phone,1,1174.44,846.62,327.82
2024-06-15,ORD-20240615-1143,Pretoria,Groceries,Bread,3,507.35,263.91,243.44
2024-06-15,ORD-20240615-1560,Cape Town,Groceries,Milk,1,49.77,29.47,20.3
2024-06-15,ORD-20240615-6646,Pretoria,Fashion,Jeans,5,824.91,639.11,185.8
2024-06-15,ORD-20240615-7581,Johannesburg,Electronics,Laptop,3,56818.58,44933.06,11885.52
2024-06-15,ORD-20240615-2368,Cape Town,Groceries,Bread,4,101.02,52.27,48.75
2024-06-16,ORD-20240616-3164,Durban,Home,Table,1,1860.41,950.71,909.7
2024-06-16,ORD-20240616-5533,Durban,Electronics,Smartwatch,3,11371.88,6107.12,5264.76
2024-06-16,ORD-20240616-8167,Pretoria,Electronics,Phone,5,45929.05,24450.37,21478.68
2024-06-16,ORD-20240616-3658,Cape Town,Home,Chair,5,28173.72,15319.24,12854.48
2024-06-16,ORD-20240616-2194,Johannesburg,Home,Sofa,4,10126.96,5583.68,4543.28
2024-06-16,ORD-20240616-4570,Durban,Fashion,Jacket,4,5036.38,2914.16,2122.22
2024-06-17,ORD-20240617-8988,Johannesburg,Groceries,Coffee,4,914.84,516.12,398.72
2024-06-17,ORD-20240617-5347,Cape Town,Groceries,Milk,3,726.9,451.22,275.68
2024-06-17,ORD-20240617-3555,Johannesburg,Electronics,Laptop,3,10285.03,6446.93,3838.1
2024-06-17,ORD-20240617-7960,Johannesburg,Fashion,Jacket,5,2520.28,1689.05,831.23
2024-06-17,ORD-20240617-9231,Durban,Fashion,Sneakers,1,163.38,89.93,73.45
2024-06-18,ORD-20240618-9205,Johannesburg,Groceries,Coffee,1,86.51,59.01,27.5
2024-06-18,ORD-20240618-9170,Cape Town,Fashion,Sneakers,5,7327.65,3908.21,3419.44
2024-06-18,ORD-20240618-4205,Johannesburg,Fashion,Sneakers,4,4005.51,3124.85,880.66
2024-06-18,ORD-20240618-1097,Johannesburg,Groceries,Milk,1,83.72,60.16,23.56
2024-06-18,ORD-20240618-5561,Pretoria,Groceries,Bread,1,52.27,27.2,25.07
2024-06-18,ORD-20240618-1116,Durban,Fashion,T-shirt,3,4168.64,3101.81,1066.83
2024-06-18,ORD-20240618-2840,Durban,Fashion,Sneakers,3,3342.23,2658.79,683.44
2024-06-18,ORD-20240618-7054,Durban,Home,Table,3,19453.79,11217.07,8236.72
2024-06-19,ORD-20240619-3024,Cape Town,Fashion,Jeans,1,1517.53,1208.73,308.8
2024-06-19,ORD-20240619-5799,Pretoria,Electronics,Phone,4,25543.97,19349.12,6194.85
2024-06-19,ORD-20240619-9526,Durban,Fashion,Jacket,5,5759.91,3725.37,2034.54
2024-06-19,ORD-20240619-1476,Pretoria,Fashion,Jacket,2,1667.85,1182.66,485.19
2024-06-19,ORD-20240619-4478,Durban,Fashion,T-shirt,3,3586.11,2778.67,807.44
2024-06-19,ORD-20240619-4387,Durban,Home,Table,2,15396.54,8277.1,7119.44
2024-06-20,ORD-20240620-9433,Durban,Groceries,Eggs,2,128.76,72.47,56.29
2024-06-20,ORD-20240620-7015,Pretoria,Groceries,Bread,3,110.0,81.15,28.85
2024-06-20,ORD-20240620-6345,Johannesburg,Electronics,Laptop,3,42083.6,32799.28,9284.32
2024-06-20,ORD-20240620-7408,Pretoria,Home,Sofa,4,3316.06,2453.3,862.76
2024-06-20,ORD-20240620-9895,Durban,Home,Table,4,4832.07,3501.15,1330.92
2024-06-21,ORD-20240621-4133,Durban,Home,Sofa,1,5122.37,3296.53,1825.84
2024-06-21,ORD-20240621-6811,Pretoria,Home,Sofa,3,7671.06,4798.94,2872.12
2024-06-21,ORD-20240621-7314,Durban,Fashion,T-shirt,1,166.93,110.99,55.94
2024-06-21,ORD-20240621-5428,Durban,Groceries,Eggs,2,471.82,317.07,154.75
2024-06-21,ORD-20240621-1016,Johannesburg,Groceries,Eggs,3,88.16,55.61,32.55
2024-06-21,ORD-20240621-3336,Johannesburg,Fashion,Sneakers,2,3568.71,2233.14,1335.57
2024-06-21,ORD-20240621-9363,Durban,Fashion,Jeans,2,3433.13,1762.1,1671.03
2024-06-22,ORD-20240622-4329,Durban,Electronics,Phone,5,34470.0,22706.01,11763.99
2024-06-22,ORD-20240622-4529,Johannesburg,Home,Chair,4,30859.55,24047.83,6811.72
2024-06-22,ORD-20240622-1767,Johannesburg,Electronics,Phone,3,27428.79,17781.96,9646.83
2024-06-22,ORD-20240622-7778,Johannesburg,Groceries,Eggs,2,70.33,43.57,26.76
2024-06-22,ORD-20240622-5676,Durban,Fashion,Jeans,2,486.67,252.99,233.68
2024-06-22,ORD-20240622-2281,Cape Town,Home,Lamp,5,14791.5,11127.81,3663.69
2024-06-22,ORD-20240622-7817,Cape Town,Fashion,Sneakers,1,1731.17,1306.16,425.01
2024-06-22,ORD-20240622-8875,Pretoria,Electronics,Smartwatch,1,9960.91,6935.22,3025.69
2024-06-23,ORD-20240623-4280,Pretoria,Home,Sofa,5,4759.81,3439.65,1320.16
2024-06-23,ORD-20240623-3659,Durban,Home,Sofa,1,2751.3,1903.28,848.02
2024-06-23,ORD-20240623-5903,Pretoria,Groceries,Milk,1,246.07,159.9,86.17
2024-06-23,ORD-20240623-2790,Johannesburg,Fashion,T-shirt,1,1457.49,1115.51,341.98
2024-06-23,ORD-20240623-3777,Cape Town,Electronics,Laptop,3,17683.48,11262.06,6421.42
2024-06-23,ORD-20240623-6997,Johannesburg,Groceries,Bread,5,593.54,358.3,235.24
2024-06-23,ORD-20240623-8484,Johannesburg,Groceries,Coffee,5,256.79,188.08,68.71
2024-06-23,ORD-20240623-9851,Johannesburg,Home,Sofa,5,17627.71,12396.25,5231.46
2024-06-23,ORD-20240623-9723,Pretoria,Electronics,Laptop,5,92085.25,50665.98,41419.27
2024-06-23,ORD-20240623-3656,Cape Town,Groceries,Eggs,2,267.9,209.62,58.28
2024-06-24,ORD-20240624-9882,Johannesburg,Groceries,Eggs,5,1237.24,767.62,469.62
2024-06-24,ORD-20240624-6931,Cape Town,Groceries,Eggs,4,240.82,154.55,86.27
2024-06-24,ORD-20240624-7844,Johannesburg,Home,Lamp,5,2896.53,2313.09,583.44
2024-06-24,ORD-20240624-9422,Durban,Fashion,Sneakers,2,246.15,158.13,88.02
2024-06-24,ORD-20240624-6687,Cape Town,Electronics,Laptop,4,17304.97,8804.19,8500.78
2024-06-24,ORD-20240624-3605,Durban,Groceries,Bread,2,236.31,129.15,107.16
2024-06-25,ORD-20240625-3347,Pretoria,Groceries,Coffee,1,115.34,78.57,36.77
2024-06-25,ORD-20240625-3197,Johannesburg,Electronics,Phone,4,61674.79,34820.33,26854.46
2024-06-25,ORD-20240625-1233,Cape Town,Home,Chair,4,10402.81,5950.62,4452.19
2024-06-25,ORD-20240625-4984,Pretoria,Electronics,Phone,3,58729.28,29780.84,28948.44
2024-06-25,ORD-20240625-5088,Pretoria,Home,Lamp,2,11038.63,5625.61,5413.02
2024-06-25,ORD-20240625-8055,Johannesburg,Groceries,Coffee,5,992.77,553.39,439.38
2024-06-25,ORD-20240625-9626,Johannesburg,Electronics,Headphones,3,5945.09,3687.65,2257.44
2024-06-26,ORD-20240626-4744,Cape Town,Fashion,T-shirt,5,6586.88,5200.89,1385.99
2024-06-26,ORD-20240626-1705,Cape Town,Electronics,Headphones,4,37509.68,25660.61,11849.07
2024-06-26,ORD-20240626-9884,Cape Town,Groceries,Milk,3,390.36,261.49,128.87
2024-06-26,ORD-20240626-8498,Cape Town,Electronics,Laptop,5,54960.63,33566.24,21394.39
2024-06-26,ORD-20240626-7994,Durban,Home,Table,4,18103.32,11855.27,6248.05
2024-06-26,ORD-20240626-5149,Durban,Electronics,Headphones,2,38311.47,20366.87,17944.6
2024-06-26,ORD-20240626-1726,Cape Town,Groceries,Milk,1,222.99,148.85,74.14
2024-06-26,ORD-20240626-3744,Cape Town,Fashion,Sneakers,2,2149.28,1512.15,637.13
2024-06-26,ORD-20240626-4483,Cape Town,Electronics,Smartwatch,1,14288.17,10987.56,3300.61
2024-06-26,ORD-20240626-9065,Pretoria,Electronics,Smartwatch,1,7535.72,4812.85,2722.87
2024-06-26,ORD-20240626-5135,Johannesburg,Groceries,Eggs,1,226.05,125.8,100.25
2024-06-27,ORD-20240627-9548,Pretoria,Electronics,Phone,5,30883.55,20879.25,10004.3
2024-06-27,ORD-20240627-7528,Cape Town,Home,Chair,1,6999.07,4354.33,2644.74
2024-06-27,ORD-20240627-7893,Pretoria,Groceries,Milk,1,160.06,81.0,79.06
2024-06-27,ORD-20240627-8513,Pretoria,Home,Chair,4,23999.98,14743.29,9256.69
2024-06-27,ORD-20240627-4993,Cape Town,Home,Table,4,29017.52,18508.95,10508.57
2024-06-27,ORD-20240627-1169,Durban,Home,Chair,5,28779.56,17034.88,11744.68
2024-06-27,ORD-20240627-3720,Pretoria,Groceries,Coffee,2,365.2,247.13,118.07
2024-06-27,ORD-20240627-1356,Cape Town,Groceries,Coffee,3,528.17,374.6,153.57
2024-06-27,ORD-20240627-9823,Johannesburg,Groceries,Coffee,3,858.71,631.07,227.64
2024-06-28,ORD-20240628-8560,Cape Town,Fashion,Jeans,5,7649.27,4504.75,3144.52
2024-06-28,ORD-20240628-7770,Cape Town,Groceries,Bread,5,866.74,616.78,249.96
2024-06-28,ORD-20240628-4952,Johannesburg,Fashion,Jeans,4,5646.28,3619.69,2026.59
2024-06-28,ORD-20240628-9365,Durban,Home,Chair,3,1173.0,644.47,528.53
2024-06-28,ORD-20240628-6877,Durban,Home,Lamp,1,7244.39,4905.22,2339.17
